TEMPERATURE PIECE;TEMPERATURE FOUR;CONSIGNE1;CONSIGNE2;DATE;HEURE;NUMERO DE CHARGE;STATUS
731;0;850;0;08092022;274631250000;10352;Encours
731;0;850;0;08092022;274632240000;10352;Encours
731;0;850;0;08092022;274633230000;10352;Encours
731;0;850;0;08092022;274635220000;10352;Encours
731;0;850;0;08092022;274635220000;10352;Encours
731;0;850;0;08092022;274637230000;10352;Encours
731;0;850;0;08092022;274637230000;10352;Encours
731;0;850;0;08092022;274739230000;10352;Encours
731;0;850;0;08092022;274740220000;10352;Encours
731;0;850;0;08092022;274741860000;10352;Encours
731;0;850;0;08092022;274742350000;10352;Encours
731;0;850;0;08092022;274744230000;10352;Encours
731;0;850;0;08092022;274744230000;10352;Encours
731;0;850;0;08092022;274745220000;10352;Encours
731;0;850;0;08092022;274746230000;10352;Encours
731;0;850;0;08092022;274747210000;10352;Encours
731;0;850;0;08092022;274748200000;10352;Encours
731;0;850;0;08092022;274849240000;10352;Encours
731;0;850;0;08092022;274850230000;10352;Encours
731;0;850;0;08092022;274852220000;10352;Encours
731;0;850;0;08092022;274852220000;10352;Encours
731;0;850;0;08092022;274854220000;10352;Encours
731;0;850;0;08092022;274854220000;10352;Encours
731;0;850;0;08092022;274855220000;10352;Encours
731;0;850;0;08092022;274856220000;10352;Encours
731;0;850;0;08092022;274857210000;10352;Encours
731;0;850;0;08092022;274858220000;10352;Encours
732;0;850;0;08092022;274959240000;10352;Encours
732;0;850;0;08092022;274960210000;10352;Encours
732;0;850;0;08092022;274961250000;10352;Encours
732;0;850;0;08092022;274962210000;10352;Encours
732;0;850;0;08092022;274963230000;10352;Encours
732;0;850;0;08092022;274964220000;10352;Encours
732;0;850;0;08092022;274965240000;10352;Encours
732;0;850;0;08092022;274966210000;10352;Encours
732;0;850;0;08092022;274968220000;10352;Encours
732;0;850;0;08092022;274968220000;10352;Encours
732;0;850;0;08092022;275069220000;10352;Encours
732;0;850;0;08092022;275070220000;10352;Encours
732;0;850;0;08092022;275071220000;10352;Encours
732;0;850;0;08092022;275072260000;10352;Encours
732;0;850;0;08092022;275073210000;10352;Encours
732;0;850;0;08092022;275074230000;10352;Encours
732;0;850;0;08092022;275075210000;10352;Encours
732;0;850;0;08092022;275076240000;10352;Encours
732;0;850;0;08092022;275077210000;10352;Encours
732;0;850;0;08092022;275179240000;10352;Encours
732;0;850;0;08092022;275180220000;10352;Encours
732;0;850;0;08092022;275181240000;10352;Encours
732;0;850;0;08092022;275182220000;10352;Encours
732;0;850;0;08092022;275183210000;10352;Encours
732;0;850;0;08092022;275184230000;10352;Encours
732;0;850;0;08092022;275185220000;10352;Encours
732;0;850;0;08092022;275186220000;10352;Encours
732;0;850;0;08092022;275187210000;10352;Encours
732;0;850;0;08092022;275188230000;10352;Encours
732;0;850;0;08092022;275289230000;10352;Encours
732;0;850;0;08092022;275290230000;10352;Encours
732;0;850;0;08092022;275291770000;10352;Encours
732;0;850;0;08092022;275292280000;10352;Encours
732;0;850;0;08092022;275293220000;10352;Encours
732;0;850;0;08092022;275294230000;10352;Encours
732;0;850;0;08092022;275295210000;10352;Encours
732;0;850;0;08092022;275296230000;10352;Encours
732;0;850;0;08092022;275297220000;10352;Encours
732;0;850;0;08092022;275298230000;10352;Encours
732;0;850;0;08092022;275398220000;10352;Encours
732;0;850;0;08092022;275399250000;10352;Encours
732;0;850;0;08092022;275400230000;10352;Encours
732;0;850;0;08092022;275401210000;10352;Encours
732;0;850;0;08092022;275402220000;10352;Encours
732;0;850;0;08092022;275403210000;10352;Encours
732;0;850;0;08092022;275404230000;10352;Encours
732;0;850;0;08092022;275405210000;10352;Encours
732;0;850;0;08092022;275406230000;10352;Encours
732;0;850;0;08092022;275407220000;10352;Encours
732;0;850;0;08092022;275408230000;10352;Encours
733;0;850;0;08092022;275509230000;10352;Encours
733;0;850;0;08092022;275510240000;10352;Encours
733;0;850;0;08092022;275511230000;10352;Encours
733;0;850;0;08092022;275512210000;10352;Encours
733;0;850;0;08092022;275513230000;10352;Encours
733;0;850;0;08092022;275514220000;10352;Encours
733;0;850;0;08092022;275515220000;10352;Encours
733;0;850;0;08092022;275516210000;10352;Encours
733;0;850;0;08092022;275517230000;10352;Encours
733;0;850;0;08092022;275518210000;10352;Encours
733;0;850;0;08092022;275619220000;10352;Encours
733;0;850;0;08092022;275620240000;10352;Encours
733;0;850;0;08092022;275621250000;10352;Encours
733;0;850;0;08092022;275622210000;10352;Encours
733;0;850;0;08092022;275623220000;10352;Encours
733;0;850;0;08092022;275624210000;10352;Encours
733;0;850;0;08092022;275625230000;10352;Encours
733;0;850;0;08092022;275626200000;10352;Encours
733;0;850;0;08092022;275627220000;10352;Encours
733;0;850;0;08092022;275628210000;10352;Encours
733;0;850;0;08092022;275729240000;10352;Encours
733;0;850;0;08092022;275730250000;10352;Encours
733;0;850;0;08092022;275731230000;10352;Encours
733;0;850;0;08092022;275732220000;10352;Encours
733;0;850;0;08092022;275733210000;10352;Encours
733;0;850;0;08092022;275734220000;10352;Encours
733;0;850;0;08092022;275735210000;10352;Encours
733;0;850;0;08092022;275736220000;10352;Encours
733;0;850;0;08092022;275737230000;10352;Encours
733;0;850;0;08092022;275738230000;10352;Encours
733;0;850;0;08092022;275839240000;10352;Encours
733;0;850;0;08092022;275840210000;10352;Encours
733;0;850;0;08092022;275841830000;10352;Encours
733;0;850;0;08092022;275842360000;10352;Encours
733;0;850;0;08092022;275843210000;10352;Encours
733;0;850;0;08092022;275844230000;10352;Encours
733;0;850;0;08092022;275845220000;10352;Encours
733;0;850;0;08092022;275846230000;10352;Encours
733;0;850;0;08092022;275847220000;10352;Encours
733;0;850;0;08092022;275848220000;10352;Encours
733;0;850;0;08092022;275949210000;10352;Encours
733;0;850;0;08092022;275950230000;10352;Encours
733;0;850;0;08092022;275951220000;10352;Encours
733;0;850;0;08092022;275952230000;10352;Encours
733;0;850;0;08092022;275953220000;10352;Encours
733;0;850;0;08092022;275954240000;10352;Encours
733;0;850;0;08092022;275955210000;10352;Encours
733;0;850;0;08092022;275956230000;10352;Encours
733;0;850;0;08092022;275957220000;10352;Encours
733;0;850;0;08092022;275958220000;10352;Encours
733;0;850;0;08092022;276059220000;10352;Encours
733;0;850;0;08092022;276060220000;10352;Encours
733;0;850;0;08092022;276061210000;10352;Encours
733;0;850;0;08092022;276062230000;10352;Encours
733;0;850;0;08092022;276063210000;10352;Encours
733;0;850;0;08092022;276064230000;10352;Encours
733;0;850;0;08092022;276065220000;10352;Encours
733;0;850;0;08092022;276066230000;10352;Encours
733;0;850;0;08092022;276067210000;10352;Encours
733;0;850;0;08092022;276068230000;10352;Encours
734;0;850;0;08092022;276169230000;10352;Encours
734;0;850;0;08092022;276170210000;10352;Encours
734;0;850;0;08092022;276171260000;10352;Encours
734;0;850;0;08092022;276172210000;10352;Encours
734;0;850;0;08092022;276173240000;10352;Encours
734;0;850;0;08092022;276174210000;10352;Encours
734;0;850;0;08092022;276175230000;10352;Encours
734;0;850;0;08092022;276176220000;10352;Encours
734;0;850;0;08092022;276177220000;10352;Encours
734;0;850;0;08092022;276178230000;10352;Encours
734;0;850;0;08092022;276279230000;10352;Encours
734;0;850;0;08092022;276280220000;10352;Encours
734;0;850;0;08092022;276281240000;10352;Encours
734;0;850;0;08092022;276282230000;10352;Encours
734;0;850;0;08092022;276283220000;10352;Encours
734;0;850;0;08092022;276284220000;10352;Encours
734;0;850;0;08092022;276285210000;10352;Encours
734;0;850;0;08092022;276286220000;10352;Encours
734;0;850;0;08092022;276287220000;10352;Encours
734;0;850;0;08092022;276288230000;10352;Encours
734;0;850;0;08092022;276389210000;10352;Encours
734;0;850;0;08092022;276390230000;10352;Encours
734;0;850;0;08092022;276391860000;10352;Encours
734;0;850;0;08092022;276392370000;10352;Encours
734;0;850;0;08092022;276393230000;10352;Encours
734;0;850;0;08092022;276394210000;10352;Encours
734;0;850;0;08092022;276395220000;10352;Encours
734;0;850;0;08092022;276396210000;10352;Encours
734;0;850;0;08092022;276397230000;10352;Encours
734;0;850;0;08092022;276398220000;10352;Encours
734;0;850;0;08092022;276499220000;10352;Encours
734;0;850;0;08092022;276500210000;10352;Encours
734;0;850;0;08092022;276501230000;10352;Encours
734;0;850;0;08092022;276502210000;10352;Encours
734;0;850;0;08092022;276503230000;10352;Encours
734;0;850;0;08092022;276504220000;10352;Encours
734;0;850;0;08092022;276505230000;10352;Encours
734;0;850;0;08092022;276506210000;10352;Encours
734;0;850;0;08092022;276507240000;10352;Encours
734;0;850;0;08092022;276508230000;10352;Encours
735;0;850;0;08092022;276609250000;10352;Encours
735;0;850;0;08092022;276610210000;10352;Encours
735;0;850;0;08092022;276611240000;10352;Encours
735;0;850;0;08092022;276612220000;10352;Encours
735;0;850;0;08092022;276613230000;10352;Encours
735;0;850;0;08092022;276614210000;10352;Encours
735;0;850;0;08092022;276615230000;10352;Encours
735;0;850;0;08092022;276616220000;10352;Encours
735;0;850;0;08092022;276617220000;10352;Encours
735;0;850;0;08092022;276618210000;10352;Encours
735;0;850;0;08092022;276719210000;10352;Encours
735;0;850;0;08092022;276720230000;10352;Encours
735;0;850;0;08092022;276721210000;10352;Encours
735;0;850;0;08092022;276722210000;10352;Encours
735;0;850;0;08092022;276723220000;10352;Encours
735;0;850;0;08092022;276724200000;10352;Encours
735;0;850;0;08092022;276725230000;10352;Encours
735;0;850;0;08092022;276726210000;10352;Encours
735;0;850;0;08092022;276727220000;10352;Encours
735;0;850;0;08092022;276728200000;10352;Encours
735;0;850;0;08092022;276829230000;10352;Encours
735;0;850;0;08092022;276830210000;10352;Encours
735;0;850;0;08092022;276831230000;10352;Encours
735;0;850;0;08092022;276832220000;10352;Encours
735;0;850;0;08092022;276833230000;10352;Encours
735;0;850;0;08092022;276834220000;10352;Encours
735;0;850;0;08092022;276835220000;10352;Encours
735;0;850;0;08092022;276836210000;10352;Encours
735;0;850;0;08092022;276837220000;10352;Encours
735;0;850;0;08092022;276838220000;10352;Encours
735;0;850;0;08092022;276939230000;10352;Encours
735;0;850;0;08092022;276940210000;10352;Encours
735;0;850;0;08092022;276941830000;10352;Encours
735;0;850;0;08092022;276942370000;10352;Encours
735;0;850;0;08092022;276943220000;10352;Encours
735;0;850;0;08092022;276944200000;10352;Encours
735;0;850;0;08092022;276945230000;10352;Encours
735;0;850;0;08092022;276946210000;10352;Encours
735;0;850;0;08092022;276947220000;10352;Encours
735;0;850;0;08092022;276948230000;10352;Encours
735;0;850;0;08092022;277050240000;10352;Encours
735;0;850;0;08092022;277051230000;10352;Encours
735;0;850;0;08092022;277052210000;10352;Encours
735;0;850;0;08092022;277053220000;10352;Encours
735;0;850;0;08092022;277054210000;10352;Encours
735;0;850;0;08092022;277055220000;10352;Encours
735;0;850;0;08092022;277056210000;10352;Encours
735;0;850;0;08092022;277057220000;10352;Encours
735;0;850;0;08092022;277058210000;10352;Encours
735;0;850;0;08092022;277059230000;10352;Encours
735;0;850;0;08092022;277160230000;10352;Encours
735;0;850;0;08092022;277161240000;10352;Encours
735;0;850;0;08092022;277162230000;10352;Encours
735;0;850;0;08092022;277163220000;10352;Encours
735;0;850;0;08092022;277164240000;10352;Encours
735;0;850;0;08092022;277165230000;10352;Encours
735;0;850;0;08092022;277166230000;10352;Encours
735;0;850;0;08092022;277167220000;10352;Encours
735;0;850;0;08092022;277168230000;10352;Encours
735;0;850;0;08092022;277169220000;10352;Encours
736;0;850;0;08092022;277270210000;10352;Encours
736;0;850;0;08092022;277271230000;10352;Encours
736;0;850;0;08092022;277272220000;10352;Encours
736;0;850;0;08092022;277273230000;10352;Encours
736;0;850;0;08092022;277274210000;10352;Encours
736;0;850;0;08092022;277275230000;10352;Encours
736;0;850;0;08092022;277276220000;10352;Encours
736;0;850;0;08092022;277277220000;10352;Encours
736;0;850;0;08092022;277278210000;10352;Encours
736;0;850;0;08092022;277279230000;10352;Encours
736;0;850;0;08092022;277380210000;10352;Encours
736;0;850;0;08092022;277381240000;10352;Encours
736;0;850;0;08092022;277382230000;10352;Encours
736;0;850;0;08092022;277383220000;10352;Encours
736;0;850;0;08092022;277384220000;10352;Encours
736;0;850;0;08092022;277385210000;10352;Encours
736;0;850;0;08092022;277386220000;10352;Encours
736;0;850;0;08092022;277387230000;10352;Encours
736;0;850;0;08092022;277388220000;10352;Encours
736;0;850;0;08092022;277389200000;10352;Encours
736;0;850;0;08092022;277490230000;10352;Encours
736;0;850;0;08092022;277491870000;10352;Encours
736;0;850;0;08092022;277492380000;10352;Encours
736;0;850;0;08092022;277493230000;10352;Encours
736;0;850;0;08092022;277494210000;10352;Encours
736;0;850;0;08092022;277495230000;10352;Encours
736;0;850;0;08092022;277496220000;10352;Encours
736;0;850;0;08092022;277497220000;10352;Encours
736;0;850;0;08092022;277498210000;10352;Encours
736;0;850;0;08092022;277499230000;10352;Encours
736;0;850;0;08092022;277600240000;10352;Encours
736;0;850;0;08092022;277601220000;10352;Encours
736;0;850;0;08092022;277602210000;10352;Encours
736;0;850;0;08092022;277604220000;10352;Encours
736;0;850;0;08092022;277604220000;10352;Encours
736;0;850;0;08092022;277605230000;10352;Encours
736;0;850;0;08092022;277606210000;10352;Encours
736;0;850;0;08092022;277607240000;10352;Encours
736;0;850;0;08092022;277608220000;10352;Encours
736;0;850;0;08092022;277609230000;10352;Encours
736;0;850;0;08092022;277710220000;10352;Encours
736;0;850;0;08092022;277711220000;10352;Encours
736;0;850;0;08092022;277712220000;10352;Encours
736;0;850;0;08092022;277713220000;10352;Encours
736;0;850;0;08092022;277714210000;10352;Encours
736;0;850;0;08092022;277715230000;10352;Encours
736;0;850;0;08092022;277716220000;10352;Encours
736;0;850;0;08092022;277717230000;10352;Encours
736;0;850;0;08092022;277718220000;10352;Encours
736;0;850;0;08092022;277719240000;10352;Encours
736;0;850;0;08092022;277820230000;10352;Encours
736;0;850;0;08092022;277821220000;10352;Encours
736;0;850;0;08092022;277822230000;10352;Encours
736;0;850;0;08092022;277823210000;10352;Encours
736;0;850;0;08092022;277824200000;10352;Encours
736;0;850;0;08092022;277825220000;10352;Encours
736;0;850;0;08092022;277826210000;10352;Encours
736;0;850;0;08092022;277827230000;10352;Encours
736;0;850;0;08092022;277828210000;10352;Encours
736;0;850;0;08092022;277829220000;10352;Encours
737;0;850;0;08092022;277930250000;10352;Encours
737;0;850;0;08092022;277931230000;10352;Encours
737;0;850;0;08092022;277932220000;10352;Encours
737;0;850;0;08092022;277933230000;10352;Encours
737;0;850;0;08092022;277934220000;10352;Encours
737;0;850;0;08092022;277935210000;10352;Encours
737;0;850;0;08092022;277936230000;10352;Encours
737;0;850;0;08092022;277937220000;10352;Encours
737;0;850;0;08092022;277938220000;10352;Encours
737;0;850;0;08092022;277939210000;10352;Encours
737;0;850;0;08092022;278040210000;10352;Encours
737;0;850;0;08092022;278040210000;10352;Encours
737;0;850;0;08092022;278042150000;10352;Encours
737;0;850;0;08092022;278043210000;10352;Encours
737;0;850;0;08092022;278044220000;10352;Encours
737;0;850;0;08092022;278045210000;10352;Encours
737;0;850;0;08092022;278046230000;10352;Encours
737;0;850;0;08092022;278047220000;10352;Encours
737;0;850;0;08092022;278048230000;10352;Encours
737;0;850;0;08092022;278049210000;10352;Encours
737;0;850;0;08092022;278150210000;10352;Encours
737;0;850;0;08092022;278151250000;10352;Encours
737;0;850;0;08092022;278152240000;10352;Encours
737;0;850;0;08092022;278153230000;10352;Encours
737;0;850;0;08092022;278154210000;10352;Encours
737;0;850;0;08092022;278155220000;10352;Encours
737;0;850;0;08092022;278156210000;10352;Encours
737;0;850;0;08092022;278157220000;10352;Encours
737;0;850;0;08092022;278158220000;10352;Encours
737;0;850;0;08092022;278159220000;10352;Encours
737;0;850;0;08092022;278260230000;10352;Encours
737;0;850;0;08092022;278261240000;10352;Encours
737;0;850;0;08092022;278262210000;10352;Encours
737;0;850;0;08092022;278263220000;10352;Encours
737;0;850;0;08092022;278264240000;10352;Encours
737;0;850;0;08092022;278265230000;10352;Encours
737;0;850;0;08092022;278266230000;10352;Encours
737;0;850;0;08092022;278267220000;10352;Encours
737;0;850;0;08092022;278268240000;10352;Encours
737;0;850;0;08092022;278269230000;10352;Encours
737;0;850;0;08092022;278370220000;10352;Encours
737;0;850;0;08092022;278371230000;10352;Encours
737;0;850;0;08092022;278372220000;10352;Encours
737;0;850;0;08092022;278373210000;10352;Encours
737;0;850;0;08092022;278374230000;10352;Encours
737;0;850;0;08092022;278375220000;10352;Encours
737;0;850;0;08092022;278376220000;10352;Encours
737;0;850;0;08092022;278377210000;10352;Encours
737;0;850;0;08092022;278378230000;10352;Encours
737;0;850;0;08092022;278379220000;10352;Encours
737;0;850;0;08092022;278480220000;10352;Encours
737;0;850;0;08092022;278481230000;10352;Encours
737;0;850;0;08092022;278482220000;10352;Encours
737;0;850;0;08092022;278483230000;10352;Encours
737;0;850;0;08092022;278484230000;10352;Encours
737;0;850;0;08092022;278485210000;10352;Encours
737;0;850;0;08092022;278486250000;10352;Encours
737;0;850;0;08092022;278487200000;10352;Encours
737;0;850;0;08092022;278488220000;10352;Encours
737;0;850;0;08092022;278489210000;10352;Encours
737;0;850;0;08092022;278590230000;10352;Encours
737;0;850;0;08092022;278591910000;10352;Encours
737;0;850;0;08092022;278591910000;10352;Encours
737;0;850;0;08092022;278593210000;10352;Encours
737;0;850;0;08092022;278594230000;10352;Encours
737;0;850;0;08092022;278595220000;10352;Encours
737;0;850;0;08092022;278596260000;10352;Encours
737;0;850;0;08092022;278597210000;10352;Encours
737;0;850;0;08092022;278598230000;10352;Encours
737;0;850;0;08092022;278599210000;10352;Encours
738;0;850;0;08092022;278700220000;10352;Encours
738;0;850;0;08092022;278701210000;10352;Encours
738;0;850;0;08092022;278702220000;10352;Encours
738;0;850;0;08092022;278703210000;10352;Encours
738;0;850;0;08092022;278704230000;10352;Encours
738;0;850;0;08092022;278705220000;10352;Encours
738;0;850;0;08092022;278706230000;10352;Encours
738;0;850;0;08092022;278707210000;10352;Encours
738;0;850;0;08092022;278708220000;10352;Encours
738;0;850;0;08092022;278709220000;10352;Encours
738;0;850;0;08092022;278810220000;10352;Encours
738;0;850;0;08092022;278811230000;10352;Encours
738;0;850;0;08092022;278812200000;10352;Encours
738;0;850;0;08092022;278813210000;10352;Encours
738;0;850;0;08092022;278814230000;10352;Encours
738;0;850;0;08092022;278815220000;10352;Encours
738;0;850;0;08092022;278816220000;10352;Encours
738;0;850;0;08092022;278817210000;10352;Encours
738;0;850;0;08092022;278818230000;10352;Encours
738;0;850;0;08092022;278819220000;10352;Encours
738;0;850;0;08092022;278920220000;10352;Encours
738;0;850;0;08092022;278921230000;10352;Encours
738;0;850;0;08092022;278922230000;10352;Encours
738;0;850;0;08092022;278923200000;10352;Encours
738;0;850;0;08092022;278924220000;10352;Encours
738;0;850;0;08092022;278925210000;10352;Encours
738;0;850;0;08092022;278926230000;10352;Encours
738;0;850;0;08092022;278927210000;10352;Encours
738;0;850;0;08092022;278928230000;10352;Encours
738;0;850;0;08092022;278929220000;10352;Encours
738;0;850;0;08092022;279030230000;10352;Encours
738;0;850;0;08092022;279031240000;10352;Encours
738;0;850;0;08092022;279032220000;10352;Encours
738;0;850;0;08092022;279033220000;10352;Encours
738;0;850;0;08092022;279034230000;10352;Encours
738;0;850;0;08092022;279035210000;10352;Encours
738;0;850;0;08092022;279036230000;10352;Encours
738;0;850;0;08092022;279037220000;10352;Encours
738;0;850;0;08092022;279038220000;10352;Encours
738;0;850;0;08092022;279039210000;10352;Encours
738;0;850;0;08092022;279140220000;10352;Encours
738;0;850;0;08092022;279141920000;10352;Encours
738;0;850;0;08092022;279141920000;10352;Encours
738;0;850;0;08092022;279143220000;10352;Encours
738;0;850;0;08092022;279144220000;10352;Encours
738;0;850;0;08092022;279145230000;10352;Encours
738;0;850;0;08092022;279146230000;10352;Encours
738;0;850;0;08092022;279147220000;10352;Encours
738;0;850;0;08092022;279148230000;10352;Encours
738;0;850;0;08092022;279149220000;10352;Encours
738;0;850;0;08092022;279250240000;10352;Encours
738;0;850;0;08092022;279251220000;10352;Encours
738;0;850;0;08092022;279252230000;10352;Encours
738;0;850;0;08092022;279253220000;10352;Encours
738;0;850;0;08092022;279254230000;10352;Encours
738;0;850;0;08092022;279255240000;10352;Encours
738;0;850;0;08092022;279256210000;10352;Encours
738;0;850;0;08092022;279257220000;10352;Encours
738;0;850;0;08092022;279258240000;10352;Encours
738;0;850;0;08092022;279259230000;10352;Encours
739;0;850;0;08092022;279360210000;10352;Encours
739;0;850;0;08092022;279361250000;10352;Encours
739;0;850;0;08092022;279362220000;10352;Encours
739;0;850;0;08092022;279363230000;10352;Encours
739;0;850;0;08092022;279364220000;10352;Encours
739;0;850;0;08092022;279365230000;10352;Encours
739;0;850;0;08092022;279366220000;10352;Encours
739;0;850;0;08092022;279367220000;10352;Encours
739;0;850;0;08092022;279368210000;10352;Encours
739;0;850;0;08092022;279369220000;10352;Encours
739;0;850;0;08092022;279470210000;10352;Encours
739;0;850;0;08092022;279471240000;10352;Encours
739;0;850;0;08092022;279472210000;10352;Encours
739;0;850;0;08092022;279473220000;10352;Encours
739;0;850;0;08092022;279474230000;10352;Encours
739;0;850;0;08092022;279475230000;10352;Encours
739;0;850;0;08092022;279476220000;10352;Encours
739;0;850;0;08092022;279477220000;10352;Encours
739;0;850;0;08092022;279478210000;10352;Encours
739;0;850;0;08092022;279479220000;10352;Encours
739;0;850;0;08092022;279580230000;10352;Encours
739;0;850;0;08092022;279581240000;10352;Encours
739;0;850;0;08092022;279582220000;10352;Encours
739;0;850;0;08092022;279583220000;10352;Encours
739;0;850;0;08092022;279584210000;10352;Encours
739;0;850;0;08092022;279585220000;10352;Encours
739;0;850;0;08092022;279586200000;10352;Encours
739;0;850;0;08092022;279587210000;10352;Encours
739;0;850;0;08092022;279588200000;10352;Encours
739;0;850;0;08092022;279589230000;10352;Encours
739;0;850;0;08092022;279690230000;10352;Encours
739;0;850;0;08092022;279691870000;10352;Encours
739;0;850;0;08092022;279692350000;10352;Encours
739;0;850;0;08092022;279693230000;10352;Encours
739;0;850;0;08092022;279694210000;10352;Encours
739;0;850;0;08092022;279695240000;10352;Encours
739;0;850;0;08092022;279696210000;10352;Encours
739;0;850;0;08092022;279697230000;10352;Encours
739;0;850;0;08092022;279698220000;10352;Encours
739;0;850;0;08092022;279699240000;10352;Encours
739;0;850;0;08092022;279800230000;10352;Encours
739;0;850;0;08092022;279801250000;10352;Encours
739;0;850;0;08092022;279802230000;10352;Encours
739;0;850;0;08092022;279803220000;10352;Encours
739;0;850;0;08092022;279804210000;10352;Encours
739;0;850;0;08092022;279805240000;10352;Encours
739;0;850;0;08092022;279806200000;10352;Encours
739;0;850;0;08092022;279807230000;10352;Encours
739;0;850;0;08092022;279808210000;10352;Encours
739;0;850;0;08092022;279809220000;10352;Encours
739;0;850;0;08092022;279910210000;10352;Encours
739;0;850;0;08092022;279911230000;10352;Encours
739;0;850;0;08092022;279912220000;10352;Encours
739;0;850;0;08092022;279913230000;10352;Encours
739;0;850;0;08092022;279914220000;10352;Encours
739;0;850;0;08092022;279915230000;10352;Encours
739;0;850;0;08092022;279916210000;10352;Encours
739;0;850;0;08092022;279917240000;10352;Encours
739;0;850;0;08092022;279918210000;10352;Encours
739;0;850;0;08092022;279919240000;10352;Encours
739;0;850;0;08092022;280020220000;10352;Encours
739;0;850;0;08092022;280021230000;10352;Encours
739;0;850;0;08092022;280022230000;10352;Encours
739;0;850;0;08092022;280023200000;10352;Encours
739;0;850;0;08092022;280024210000;10352;Encours
739;0;850;0;08092022;280025210000;10352;Encours
739;0;850;0;08092022;280026220000;10352;Encours
739;0;850;0;08092022;280027210000;10352;Encours
739;0;850;0;08092022;280028220000;10352;Encours
739;0;850;0;08092022;280029210000;10352;Encours
740;0;850;0;08092022;280130220000;10352;Encours
740;0;850;0;08092022;280131220000;10352;Encours
740;0;850;0;08092022;280132210000;10352;Encours
740;0;850;0;08092022;280133230000;10352;Encours
740;0;850;0;08092022;280134220000;10352;Encours
740;0;850;0;08092022;280135220000;10352;Encours
740;0;850;0;08092022;280136210000;10352;Encours
740;0;850;0;08092022;280137240000;10352;Encours
740;0;850;0;08092022;280138210000;10352;Encours
740;0;850;0;08092022;280139230000;10352;Encours
740;0;850;0;08092022;280240210000;10352;Encours
740;0;850;0;08092022;280241990000;10352;Encours
740;0;850;0;08092022;280241990000;10352;Encours
740;0;850;0;08092022;280243220000;10352;Encours
740;0;850;0;08092022;280244210000;10352;Encours
740;0;850;0;08092022;280245230000;10352;Encours
740;0;850;0;08092022;280246220000;10352;Encours
740;0;850;0;08092022;280247230000;10352;Encours
740;0;850;0;08092022;280248210000;10352;Encours
740;0;850;0;08092022;280249230000;10352;Encours
740;0;850;0;08092022;280350240000;10352;Encours
740;0;850;0;08092022;280351220000;10352;Encours
740;0;850;0;08092022;280352200000;10352;Encours
740;0;850;0;08092022;280353210000;10352;Encours
740;0;850;0;08092022;280354210000;10352;Encours
740;0;850;0;08092022;280355220000;10352;Encours
740;0;850;0;08092022;280356210000;10352;Encours
740;0;850;0;08092022;280357210000;10352;Encours
740;0;850;0;08092022;280358240000;10352;Encours
740;0;850;0;08092022;280359220000;10352;Encours
740;0;850;0;08092022;280460230000;10352;Encours
740;0;850;0;08092022;280461210000;10352;Encours
740;0;850;0;08092022;280462240000;10352;Encours
740;0;850;0;08092022;280463230000;10352;Encours
740;0;850;0;08092022;280464220000;10352;Encours
740;0;850;0;08092022;280465220000;10352;Encours
740;0;850;0;08092022;280466210000;10352;Encours
740;0;850;0;08092022;280467210000;10352;Encours
740;0;850;0;08092022;280468200000;10352;Encours
740;0;850;0;08092022;280469220000;10352;Encours
740;0;850;0;08092022;280570210000;10352;Encours
740;0;850;0;08092022;280571230000;10352;Encours
740;0;850;0;08092022;280572240000;10352;Encours
740;0;850;0;08092022;280573240000;10352;Encours
740;0;850;0;08092022;280574220000;10352;Encours
740;0;850;0;08092022;280575230000;10352;Encours
740;0;850;0;08092022;280576220000;10352;Encours
740;0;850;0;08092022;280577200000;10352;Encours
740;0;850;0;08092022;280578220000;10352;Encours
740;0;850;0;08092022;280579240000;10352;Encours
740;0;850;0;08092022;280680220000;10352;Encours
740;0;850;0;08092022;280681230000;10352;Encours
740;0;850;0;08092022;280682230000;10352;Encours
740;0;850;0;08092022;280683210000;10352;Encours
740;0;850;0;08092022;280684230000;10352;Encours
740;0;850;0;08092022;280685220000;10352;Encours
740;0;850;0;08092022;280686220000;10352;Encours
740;0;850;0;08092022;280687210000;10352;Encours
740;0;850;0;08092022;280688220000;10352;Encours
740;0;850;0;08092022;280689220000;10352;Encours
740;0;850;0;08092022;280690240000;10352;Encours
740;0;850;0;08092022;280690240000;10352;Encours
741;0;850;0;08092022;280792110000;10352;Encours
741;0;850;0;08092022;280793220000;10352;Encours
741;0;850;0;08092022;280794210000;10352;Encours
741;0;850;0;08092022;280795230000;10352;Encours
741;0;850;0;08092022;280796200000;10352;Encours
741;0;850;0;08092022;280797230000;10352;Encours
741;0;850;0;08092022;280798210000;10352;Encours
741;0;850;0;08092022;280799220000;10352;Encours
741;0;850;0;08092022;280800210000;10352;Encours
741;0;850;0;08092022;280901210000;10352;Encours
741;0;850;0;08092022;280902230000;10352;Encours
741;0;850;0;08092022;280903220000;10352;Encours
741;0;850;0;08092022;280904200000;10352;Encours
741;0;850;0;08092022;280905220000;10352;Encours
741;0;850;0;08092022;280906200000;10352;Encours
741;0;850;0;08092022;280907220000;10352;Encours
741;0;850;0;08092022;280908210000;10352;Encours
741;0;850;0;08092022;280909220000;10352;Encours
741;0;850;0;08092022;280910200000;10352;Encours
741;0;850;0;08092022;281011240000;10352;Encours
741;0;850;0;08092022;281012230000;10352;Encours
